0xC0A8,PSK-AES128-CCM8,TLS_PSK_WITH_AES_128_CCM_8,TLSv1.2,PSK,PSK,AESCCM8(128),AEAD,
0xC0A4,PSK-AES128-CCM,TLS_PSK_WITH_AES_128_CCM,TLSv1.2,PSK,PSK,AESCCM(128),AEAD,
0x0067,DHE-RSA-AES128-SHA256,TLS_DHE_RSA_WITH_AES_128_CBC_SHA256,TLSv1.2,DH,RSA,AES(128),SHA256,
0x0040,DHE-DSS-AES128-SHA256,TLS_DHE_DSS_WITH_AES_128_CBC_SHA256,TLSv1.2,DH,DSS,AES(128),SHA256,
0x003F,DH-RSA-AES128-SHA256,TLS_DH_RSA_WITH_AES_128_CBC_SHA256,TLSv1.2,DH/RSA,DH,AES(128),SHA256,
0x003E,DH-DSS-AES128-SHA256,TLS_DH_DSS_WITH_AES_128_CBC_SHA256,TLSv1.2,DH/DSS,DH,AES(128),SHA256,
0x0033,DHE-RSA-AES128-SHA,TLS_DHE_RSA_WITH_AES_128_CBC_SHA,SSLv3,DH,RSA,AES(128),SHA1,
0x0032,DHE-DSS-AES128-SHA,TLS_DHE_DSS_WITH_AES_128_CBC_SHA,SSLv3,DH,DSS,AES(128),SHA1,
0x0031,DH-RSA-AES128-SHA,TLS_DH_RSA_WITH_AES_128_CBC_SHA,SSLv3,DH/RSA,DH,AES(128),SHA1,
0x0030,DH-DSS-AES128-SHA,TLS_DH_DSS_WITH_AES_128_CBC_SHA,SSLv3,DH/DSS,DH,AES(128),SHA1,
0xC076,ECDHE-RSA-CAMELLIA128-SHA256,TLS_ECDHE_RSA_WITH_CAMELLIA_128_CBC_SHA256,TLSv1.2,ECDH,RSA,Camellia(128),SHA256,
0xC072,ECDHE-ECDSA-CAMELLIA128-SHA256,TLS_ECDHE_ECDSA_WITH_CAMELLIA_128_CBC_SHA256,TLSv1.2,ECDH,ECDSA,Camellia(128),SHA256,
0x00BE,DHE-RSA-CAMELLIA128-SHA256,TLS_DHE_RSA_WITH_CAMELLIA_128_CBC_SHA256,TLSv1.2,DH,RSA,Camellia(128),SHA256,
0x00BD,DHE-DSS-CAMELLIA128-SHA256,TLS_DHE_DSS_WITH_CAMELLIA_128_CBC_SHA256,TLSv1.2,DH,DSS,Camellia(128),SHA256,
0x00BC,DH-RSA-CAMELLIA128-SHA256,TLS_DH_RSA_WITH_CAMELLIA_128_CBC_SHA256,TLSv1.2,DH/RSA,DH,Camellia(128),SHA256,
0x00BB,DH-DSS-CAMELLIA128-SHA256,TLS_DH_DSS_WITH_CAMELLIA_128_CBC_SHA256,TLSv1.2,DH/DSS,DH,Camellia(128),SHA256,
0x009A,DHE-RSA-SEED-SHA,TLS_DHE_RSA_WITH_SEED_CBC_SHA,SSLv3,DH,RSA,SEED(128),SHA1,
0x0099,DHE-DSS-SEED-SHA,TLS_DHE_DSS_WITH_SEED_CBC_SHA,SSLv3,DH,DSS,SEED(128),SHA1,
0x0098,DH-RSA-SEED-SHA,TLS_DH_RSA_WITH_SEED_CBC_SHA,SSLv3,DH/RSA,DH,SEED(128),SHA1,
0x0097,DH-DSS-SEED-SHA,TLS_DH_DSS_WITH_SEED_CBC_SHA,SSLv3,DH/DSS,DH,SEED(128),SHA1,
0x0045,DHE-RSA-CAMELLIA128-SHA,TLS_DHE_RSA_WITH_CAMELLIA_128_CBC_SHA,SSLv3,DH,RSA,Camellia(128),SHA1,
0x0044,DHE-DSS-CAMELLIA128-SHA,TLS_DHE_DSS_WITH_CAMELLIA_128_CBC_SHA,SSLv3,DH,DSS,Camellia(128),SHA1,
0x0043,DH-RSA-CAMELLIA128-SHA,TLS_DH_RSA_WITH_CAMELLIA_128_CBC_SHA,SSLv3,DH/RSA,DH,Camellia(128),SHA1,
0x0042,DH-DSS-CAMELLIA128-SHA,TLS_DH_DSS_WITH_CAMELLIA_128_CBC_SHA,SSLv3,DH/DSS,DH,Camellia(128),SHA1,
0xC018,AECDH-AES128-SHA,TLS_ECDH_anon_WITH_AES_128_CBC_SHA,SSLv3,ECDH,None,AES(128),SHA1,
0x00A6,ADH-AES128-GCM-SHA256,TLS_DH_anon_WITH_AES_128_GCM_SHA256,TLSv1.2,DH,None,AESGCM(128),AEAD,
0x006C,ADH-AES128-SHA256,TLS_DH_anon_WITH_AES_128_CBC_SHA256,TLSv1.2,DH,None,AES(128),SHA256,
0x0034,ADH-AES128-SHA,TLS_DH_anon_WITH_AES_128_CBC_SHA,SSLv3,DH,None,AES(128),SHA1,
0x00BF,ADH-CAMELLIA128-SHA256,TLS_DH_anon_WITH_CAMELLIA_128_CBC_SHA256,TLSv1.2,DH,None,Camellia(128),SHA256,
0x009B,ADH-SEED-SHA,TLS_DH_anon_WITH_SEED_CBC_SHA,SSLv3,DH,None,SEED(128),SHA1,
0x0046,ADH-CAMELLIA128-SHA,TLS_DH_anon_WITH_CAMELLIA_128_CBC_SHA,SSLv3,DH,None,Camellia(128),SHA1,
0xC031,ECDH-RSA-AES128-GCM-SHA256,TLS_ECDH_RSA_WITH_AES_128_GCM_SHA256,TLSv1.2,ECDH/RSA,ECDH,AESGCM(128),AEAD,
0xC02D,ECDH-ECDSA-AES128-GCM-SHA256,TLS_ECDH_ECDSA_WITH_AES_128_GCM_SHA256,TLSv1.2,ECDH/ECDSA,ECDH,AESGCM(128),AEAD,
0xC029,ECDH-RSA-AES128-SHA256,TLS_ECDH_RSA_WITH_AES_128_CBC_SHA256,TLSv1.2,ECDH/RSA,ECDH,AES(128),SHA256,
0xC025,ECDH-ECDSA-AES128-SHA256,TLS_ECDH_ECDSA_WITH_AES_128_CBC_SHA256,TLSv1.2,ECDH/ECDSA,ECDH,AES(128),SHA256,
0xC00E,ECDH-RSA-AES128-SHA,TLS_ECDH_RSA_WITH_AES_128_CBC_SHA,SSLv3,ECDH/RSA,ECDH,AES(128),SHA1,
0xC004,ECDH-ECDSA-AES128-SHA,TLS_ECDH_ECDSA_WITH_AES_128_CBC_SHA,SSLv3,ECDH/ECDSA,ECDH,AES(128),SHA1,
0xC078,ECDH-RSA-CAMELLIA128-SHA256,TLS_ECDH_RSA_WITH_CAMELLIA_128_CBC_SHA256,TLSv1.2,ECDH/RSA,ECDH,Camellia(128),SHA256,
0xC074,ECDH-ECDSA-CAMELLIA128-SHA256,TLS_ECDH_ECDSA_WITH_CAMELLIA_128_CBC_SHA256,TLSv1.2,ECDH/ECDSA,ECDH,Camellia(128),SHA256,
0x009C,AES128-GCM-SHA256,TLS_RSA_WITH_AES_128_GCM_SHA256,TLSv1.2,RSA,RSA,AESGCM(128),AEAD,
0x003C,AES128-SHA256,TLS_RSA_WITH_AES_128_CBC_SHA256,TLSv1.2,RSA,RSA,AES(128),SHA256,
0x002F,AES128-SHA,TLS_RSA_WITH_AES_128_CBC_SHA,SSLv3,RSA,RSA,AES(128),SHA1,
0x00BA,CAMELLIA128-SHA256,TLS_RSA_WITH_CAMELLIA_128_CBC_SHA256,TLSv1.2,RSA,RSA,Camellia(128),SHA256,
0xC037,ECDHE-PSK-AES128-CBC-SHA256,TLS_ECDHE_PSK_WITH_AES_128_CBC_SHA256,TLSv1,ECDHEPSK,PSK,AES(128),SHA256,
0xC035,ECDHE-PSK-AES128-CBC-SHA,TLS_ECDHE_PSK_WITH_AES_128_CBC_SHA,SSLv3,ECDHEPSK,PSK,AES(128),SHA1,
0x00B6,RSA-PSK-AES128-CBC-SHA256,TLS_RSA_PSK_WITH_AES_128_CBC_SHA256,TLSv1,RSAPSK,RSA,AES(128),SHA256,
0x00B2,DHE-PSK-AES128-CBC-SHA256,TLS_DHE_PSK_WITH_AES_128_CBC_SHA256,TLSv1,DHEPSK,PSK,AES(128),SHA256,
0x0090,DHE-PSK-AES128-CBC-SHA,TLS_DHE_PSK_WITH_AES_128_CBC_SHA,SSLv3,DHEPSK,PSK,AES(128),SHA1,
0x0096,SEED-SHA,TLS_RSA_WITH_SEED_CBC_SHA,SSLv3,RSA,RSA,SEED(128),SHA1,
0x0041,CAMELLIA128-SHA,TLS_RSA_WITH_CAMELLIA_128_CBC_SHA,SSLv3,RSA,RSA,Camellia(128),SHA1,
0xC09A,ECDHE-PSK-CAMELLIA128-SHA256,TLS_ECDHE_PSK_WITH_CAMELLIA_128_CBC_SHA256,TLSv1,ECDHEPSK,PSK,Camellia(128),SHA256,
0xC098,RSA-PSK-CAMELLIA128-SHA256,TLS_RSA_PSK_WITH_CAMELLIA_128_CBC_SHA256,TLSv1,RSAPSK,RSA,Camellia(128),SHA256,
0xC096,DHE-PSK-CAMELLIA128-SHA256,TLS_DHE_PSK_WITH_CAMELLIA_128_CBC_SHA256,TLSv1,DHEPSK,PSK,Camellia(128),SHA256,
0x00AE,PSK-AES128-CBC-SHA256,TLS_PSK_WITH_AES_128_CBC_SHA256,TLSv1,PSK,PSK,AES(128),SHA256,
0xC094,PSK-CAMELLIA128-SHA256,TLS_PSK_WITH_CAMELLIA_128_CBC_SHA256,TLSv1,PSK,PSK,Camellia(128),SHA256,
0x0007,IDEA-CBC-SHA,TLS_RSA_WITH_IDEA_CBC_SHA,SSLv3,RSA,RSA,IDEA(128),SHA1,
0x050080,IDEA-CBC-MD5,SSL_CK_IDEA_128_CBC_WITH_MD5,SSLv2,RSA,RSA,IDEA(128),MD5,
0x030080,RC2-CBC-MD5,SSL_CK_RC2_128_CBC_WITH_MD5,SSLv2,RSA,RSA,RC2(128),MD5,
0x0094,RSA-PSK-AES128-CBC-SHA,TLS_RSA_PSK_WITH_AES_128_CBC_SHA,SSLv3,RSAPSK,RSA,AES(128),SHA1,
0x008C,PSK-AES128-CBC-SHA,TLS_PSK_WITH_AES_128_CBC_SHA,SSLv3,PSK,PSK,AES(128),SHA1,
0x0021,KRB5-IDEA-CBC-SHA,TLS_KRB5_WITH_IDEA_CBC_SHA,SSLv3,KRB5,KRB5,IDEA(128),SHA1,
0x0025,KRB5-IDEA-CBC-MD5,TLS_KRB5_WITH_IDEA_CBC_MD5,SSLv3,KRB5,KRB5,IDEA(128),MD5,
0xC03C,ARIA128-CBC-SHA256,TLS_RSA_WITH_ARIA_128_CBC_SHA256,TLSv1.2,RSA,RSA,ARIA(128),SHA256,
0xC03E,,TLS_DH_DSS_WITH_ARIA_128_CBC_SHA256,TLSv1.2,DH/DSS,DH,ARIA(128),SHA256,
0xC040,,TLS_DH_RSA_WITH_ARIA_128_CBC_SHA256,TLSv1.2,DH/RSA,DH,ARIA(128),SHA256,
0xC042,DHE-DSS-ARIA128-CBC-SHA256,TLS_DHE_DSS_WITH_ARIA_128_CBC_SHA256,TLSv1.2,DH,DSS,ARIA(128),SHA256,
0xC044,DHE-RSA-ARIA128-CBC-SHA256,TLS_DHE_RSA_WITH_ARIA_128_CBC_SHA256,TLSv1.2,DH,RSA,ARIA(128),SHA256,
0xC046,DH-anon-ARIA128-CBC-SHA256,TLS_DH_anon_WITH_ARIA_128_CBC_SHA256,TLSv1.2,DH,None,ARIA(128),SHA256,
0xC048,ECDHE-ECDSA-ARIA128-CBC-SHA256,TLS_ECDHE_ECDSA_WITH_ARIA_128_CBC_SHA256,TLSv1.2,ECDH,ECDSA,ARIA(128),SHA256,
0xC04A,,TLS_ECDH_ECDSA_WITH_ARIA_128_CBC_SHA256,TLSv1.2,ECDH/ECDSA,ECDH,ARIA(128),SHA256,
0xC04C,ECDHE-RSA-ARIA128-CBC-SHA256,TLS_ECDHE_RSA_WITH_ARIA_128_CBC_SHA256,TLSv1.2,ECDH,RSA,ARIA(128),SHA256,
0xC04E,,TLS_ECDH_RSA_WITH_ARIA_128_CBC_SHA256,TLSv1.2,ECDH/RSA,ECDH,ARIA(128),SHA256,
0xC050,ARIA128-GCM-SHA256,TLS_RSA_WITH_ARIA_128_GCM_SHA256,TLSv1.2,RSA,RSA,ARIAGCM(128),AEAD,
0xC052,DHE-RSA-ARIA128-GCM-SHA256,TLS_DHE_RSA_WITH_ARIA_128_GCM_SHA256,TLSv1.2,DH,RSA,ARIAGCM(128),AEAD,
0xC054,DH-RSA-ARIA128-GCM-SHA256,TLS_DH_RSA_WITH_ARIA_128_GCM_SHA256,TLSv1.2,DH/RSA,DH,ARIAGCM(128),AEAD,
0xC056,DHE-DSS-ARIA128-GCM-SHA256,TLS_DHE_DSS_WITH_ARIA_128_GCM_SHA256,TLSv1.2,DH,DSS,ARIAGCM(128),AEAD,
0xC058,DH-DSS-ARIA128-GCM-SHA256,TLS_DH_DSS_WITH_ARIA_128_GCM_SHA256,TLSv1.2,DH/DSS,DH,ARIAGCM(128),AEAD,
0xC05A,ADH-ARIA128-GCM-SHA256,TLS_DH_anon_WITH_ARIA_128_GCM_SHA256,TLSv1.2,DH,None,ARIAGCM(128),AEAD,
0xC05C,ECDHE-ECDSA-ARIA128-GCM-SHA256,TLS_ECDHE_ECDSA_WITH_ARIA_128_GCM_SHA256,TLSv1.2,ECDH,ECDSA,ARIAGCM(128),AEAD,
0xC05E,ECDH-ECDSA-ARIA128-GCM-SHA256,TLS_ECDH_ECDSA_WITH_ARIA_128_GCM_SHA256,TLSv1.2,ECDH/ECDSA,ECDH,ARIAGCM(128),AEAD,
0xC060,ECDHE-ARIA128-GCM-SHA256,TLS_ECDHE_RSA_WITH_ARIA_128_GCM_SHA256,TLSv1.2,ECDH,RSA,ARIAGCM(128),AEAD,
0xC062,ECDH-ARIA128-GCM-SHA256,TLS_ECDH_RSA_WITH_ARIA_128_GCM_SHA256,TLSv1.2,ECDH/RSA,ECDH,ARIAGCM(128),AEAD,
0xC064,,TLS_PSK_WITH_ARIA_128_CBC_SHA256,TLSv1,PSK,PSK,ARIA(128),SHA256,
0xC066,,TLS_DHE_PSK_WITH_ARIA_128_CBC_SHA256,TLSv1,DHEPSK,PSK,ARIA(128),SHA256,
0xC068,,TLS_RSA_PSK_WITH_ARIA_128_CBC_SHA256,TLSv1,RSAPSK,RSA,ARIA(128),SHA256,
0xC06A,PSK-ARIA128-GCM-SHA256,TLS_PSK_WITH_ARIA_128_GCM_SHA256,TLSv1.2,PSK,PSK,ARIAGCM(128),AEAD,
0xC06C,DHE-PSK-ARIA128-GCM-SHA256,TLS_DHE_PSK_WITH_ARIA_128_GCM_SHA256,TLSv1.2,DHEPSK,PSK,ARIAGCM(128),AEAD,
0xC06E,RSA-PSK-ARIA128-GCM-SHA256,TLS_RSA_PSK_WITH_ARIA_128_GCM_SHA256,TLSv1.2,RSAPSK,RSA,ARIAGCM(128),AEAD,
0xC070,,TLS_ECDHE_PSK_WITH_ARIA_128_CBC_SHA256,TLSv1,ECDHEPSK,PSK,ARIA(128),SHA256,
0xC07A,,TLS_RSA_WITH_CAMELLIA_128_GCM_SHA256,TLSv1.2,RSA,RSA,CamelliaGCM(128),AEAD,
0xC07C,,TLS_DHE_RSA_WITH_CAMELLIA_128_GCM_SHA256,TLSv1.2,DH,RSA,CamelliaGCM(128),AEAD,
0xC07E,,TLS_DH_RSA_WITH_CAMELLIA_128_GCM_SHA256,TLSv1.2,DH/RSA,DH,CamelliaGCM(128),AEAD,
0xC080,,TLS_DHE_DSS_WITH_CAMELLIA_128_GCM_SHA256,TLSv1.2,DH,DSS,CamelliaGCM(128),AEAD,
0xC082,,TLS_DH_DSS_WITH_CAMELLIA_128_GCM_SHA256,TLSv1.2,DH/DSS,DH,CamelliaGCM(128),AEAD,
0xC084,,TLS_DH_anon_WITH_CAMELLIA_128_GCM_SHA256,TLSv1.2,DH,None,CamelliaGCM(128),AEAD,
0xC086,,TLS_ECDHE_ECDSA_WITH_CAMELLIA_128_GCM_SHA256,TLSv1.2,ECDH,ECDSA,CamelliaGCM(128),AEAD,
0xC088,,TLS_ECDH_ECDSA_WITH_CAMELLIA_128_GCM_SHA256,TLSv1.2,ECDH/ECDSA,ECDH,CamelliaGCM(128),AEAD,
0xC08A,,TLS_ECDHE_RSA_WITH_CAMELLIA_128_GCM_SHA256,TLSv1.2,ECDH,RSA,CamelliaGCM(128),AEAD,
0xC08C,,TLS_ECDH_RSA_WITH_CAMELLIA_128_GCM_SHA256,TLSv1.2,ECDH/RSA,ECDH,CamelliaGCM(128),AEAD,
0xC08E,,TLS_PSK_WITH_CAMELLIA_128_GCM_SHA256,TLSv1.2,PSK,PSK,CamelliaGCM(128),AEAD,
0xC090,,TLS_DHE_PSK_WITH_CAMELLIA_128_GCM_SHA256,TLSv1.2,DHEPSK,PSK,CamelliaGCM(128),AEAD,
0xC092,,TLS_RSA_PSK_WITH_CAMELLIA_128_GCM_SHA256,TLSv1.2,RSAPSK,RSA,CamelliaGCM(128),AEAD,
0xC011,ECDHE-RSA-RC4-SHA,TLS_ECDHE_RSA_WITH_RC4_128_SHA,SSLv3,ECDH,RSA,RC4(128),SHA1,
0xC007,ECDHE-ECDSA-RC4-SHA,TLS_ECDHE_ECDSA_WITH_RC4_128_SHA,SSLv3,ECDH,ECDSA,RC4(128),SHA1,
0x0066,DHE-DSS-RC4-SHA,TLS_DHE_DSS_WITH_RC4_128_SHA,SSLv3,DH,DSS,RC4(128),SHA1,
0xC016,AECDH-RC4-SHA,TLS_ECDH_anon_WITH_RC4_128_SHA,SSLv3,ECDH,None,RC4(128),SHA1,
0x0018,ADH-RC4-MD5,TLS_DH_anon_WITH_RC4_128_MD5,SSLv3,DH,None,RC4(128),MD5,
0xC00C,ECDH-RSA-RC4-SHA,TLS_ECDH_RSA_WITH_RC4_128_SHA,SSLv3,ECDH/RSA,ECDH,RC4(128),SHA1,
0xC002,ECDH-ECDSA-RC4-SHA,TLS_ECDH_ECDSA_WITH_RC4_128_SHA,SSLv3,ECDH/ECDSA,ECDH,RC4(128),SHA1,
0x0005,RC4-SHA,TLS_RSA_WITH_RC4_128_SHA,SSLv3,RSA,RSA,RC4(128),SHA1,
0x0004,RC4-MD5,TLS_RSA_WITH_RC4_128_MD5,SSLv3,RSA,RSA,RC4(128),MD5,
0x010080,RC4-MD5,SSL_CK_RC4_128_WITH_MD5,SSLv2,RSA,RSA,RC4(128),MD5,
0x0092,RSA-PSK-RC4-SHA,TLS_RSA_PSK_WITH_RC4_128_SHA,SSLv3,RSAPSK,RSA,RC4(128),SHA1,
0x008A,PSK-RC4-SHA,TLS_PSK_WITH_RC4_128_SHA,SSLv3,PSK,PSK,RC4(128),SHA1,
0x0020,KRB5-RC4-SHA,TLS_KRB5_WITH_RC4_128_SHA,SSLv3,KRB5,KRB5,RC4(128),SHA1,
0x0024,KRB5-RC4-MD5,TLS_KRB5_WITH_RC4_128_MD5,SSLv3,KRB5,KRB5,RC4(128),MD5,
0xC033,ECDHE-PSK-RC4-SHA,TLS_ECDHE_PSK_WITH_RC4_128_SHA,SSLv3,ECDHEPSK,PSK,RC4(128),SHA1,
0x008E,DHE-PSK-RC4-SHA,TLS_DHE_PSK_WITH_RC4_128_SHA,SSLv3,DHEPSK,PSK,RC4(128),SHA1,
0xC012,ECDHE-RSA-DES-CBC3-SHA,TLS_ECDHE_RSA_WITH_3DES_EDE_CBC_SHA,SSLv3,ECDH,RSA,3DES(168),SHA1,
0xC008,ECDHE-ECDSA-DES-CBC3-SHA,TLS_ECDHE_ECDSA_WITH_3DES_EDE_CBC_SHA,SSLv3,ECDH,ECDSA,3DES(168),SHA1,
0xC01C,SRP-DSS-3DES-EDE-CBC-SHA,TLS_SRP_SHA_DSS_WITH_3DES_EDE_CBC_SHA,SSLv3,SRP,DSS,3DES(168),SHA1,
0xC01B,SRP-RSA-3DES-EDE-CBC-SHA,TLS_SRP_SHA_RSA_WITH_3DES_EDE_CBC_SHA,SSLv3,SRP,RSA,3DES(168),SHA1,
0xC01A,SRP-3DES-EDE-CBC-SHA,TLS_SRP_SHA_WITH_3DES_EDE_CBC_SHA,SSLv3,SRP,SRP,3DES(168),SHA1,
0x0016,EDH-RSA-DES-CBC3-SHA,TLS_DHE_RSA_WITH_3DES_EDE_CBC_SHA,SSLv3,DH,RSA,3DES(168),SHA1,
0x0013,EDH-DSS-DES-CBC3-SHA,TLS_DHE_DSS_WITH_3DES_EDE_CBC_SHA,SSLv3,DH,DSS,3DES(168),SHA1,
0x0010,DH-RSA-DES-CBC3-SHA,TLS_DH_RSA_WITH_3DES_EDE_CBC_SHA,SSLv3,DH/RSA,DH,3DES(168),SHA1,
0x000D,DH-DSS-DES-CBC3-SHA,TLS_DH_DSS_WITH_3DES_EDE_CBC_SHA,SSLv3,DH/DSS,DH,3DES(168),SHA1,
0xC017,AECDH-DES-CBC3-SHA,TLS_ECDH_anon_WITH_3DES_EDE_CBC_SHA,SSLv3,ECDH,None,3DES(168),SHA1,
0x001B,ADH-DES-CBC3-SHA,TLS_DH_anon_WITH_3DES_EDE_CBC_SHA,SSLv3,DH,None,3DES(168),SHA1,
0xC00D,ECDH-RSA-DES-CBC3-SHA,TLS_ECDH_RSA_WITH_3DES_EDE_CBC_SHA,SSLv3,ECDH/RSA,ECDH,3DES(168),SHA1,
0xC003,ECDH-ECDSA-DES-CBC3-SHA,TLS_ECDH_ECDSA_WITH_3DES_EDE_CBC_SHA,SSLv3,ECDH/ECDSA,ECDH,3DES(168),SHA1,
0x000A,DES-CBC3-SHA,TLS_RSA_WITH_3DES_EDE_CBC_SHA,SSLv3,RSA,RSA,3DES(168),SHA1,
0x0700C0,DES-CBC3-MD5,SSL_CK_DES_192_EDE3_CBC_WITH_MD5,SSLv2,RSA,RSA,3DES(168),MD5,
0x0701C0,DES-CBC3-SHA,SSL_CK_DES_192_EDE3_CBC_WITH_SHA,SSLv2,RSA,RSA,3DES(168),SHA1,
0x0093,RSA-PSK-3DES-EDE-CBC-SHA,TLS_RSA_PSK_WITH_3DES_EDE_CBC_SHA,SSLv3,RSAPSK,RSA,3DES(168),SHA1,
0x008B,PSK-3DES-EDE-CBC-SHA,TLS_PSK_WITH_3DES_EDE_CBC_SHA,SSLv3,PSK,PSK,3DES(168),SHA1,
0x001F,KRB5-DES-CBC3-SHA,TLS_KRB5_WITH_3DES_EDE_CBC_SHA,SSLv3,KRB5,KRB5,3DES(168),SHA1,
0x0023,KRB5-DES-CBC3-MD5,TLS_KRB5_WITH_3DES_EDE_CBC_MD5,SSLv3,KRB5,KRB5,3DES(168),MD5,
0xC034,ECDHE-PSK-3DES-EDE-CBC-SHA,TLS_ECDHE_PSK_WITH_3DES_EDE_CBC_SHA,SSLv3,ECDHEPSK,PSK,3DES(168),SHA1,
0x008F,DHE-PSK-3DES-EDE-CBC-SHA,TLS_DHE_PSK_WITH_3DES_EDE_CBC_SHA,SSLv3,DHEPSK,PSK,3DES(168),SHA1,
0xFEFF,,SSL_RSA_FIPS_WITH_3DES_EDE_CBC_SHA,SSLv3,RSA,RSA,3DES(168),SHA1,
0xFFE0,,SSL_RSA_FIPS_WITH_3DES_EDE_CBC_SHA,SSLv3,RSA,RSA,3DES(168),SHA1,
0x080080,RC4-64-MD5,SSL_CK_RC4_64_WITH_MD5,SSLv2,RSA,RSA,RC4(64),MD5,
0xFF8000,DES-CFB-M1,SSL_CK_DES_64_CFB64_WITH_MD5_1,SSLv2,RSA,RSA,DES(64),M1
0x0063,EXP1024-DHE-DSS-DES-CBC-SHA,TLS_DHE_DSS_EXPORT1024_WITH_DES_CBC_SHA,SSLv3,DH(1024),DSS,DES(56),SHA1,export,
0x0015,EDH-RSA-DES-CBC-SHA,TLS_DHE_RSA_WITH_DES_CBC_SHA,SSLv3,DH,RSA,DES(56),SHA1,
0x0012,EDH-DSS-DES-CBC-SHA,TLS_DHE_DSS_WITH_DES_CBC_SHA,SSLv3,DH,DSS,DES(56),SHA1,
0x000F,DH-RSA-DES-CBC-SHA,TLS_DH_RSA_WITH_DES_CBC_SHA,SSLv3,DH/RSA,DH,DES(56),SHA1,
0x000C,DH-DSS-DES-CBC-SHA,TLS_DH_DSS_WITH_DES_CBC_SHA,SSLv3,DH/DSS,DH,DES(56),SHA1,
0x001A,ADH-DES-CBC-SHA,TLS_DH_anon_WITH_DES_CBC_SHA,SSLv3,DH,None,DES(56),SHA1,
0x0062,EXP1024-DES-CBC-SHA,TLS_RSA_EXPORT1024_WITH_DES_CBC_SHA,SSLv3,RSA(1024),RSA,DES(56),SHA1,export,
0x0009,DES-CBC-SHA,TLS_RSA_WITH_DES_CBC_SHA,SSLv3,RSA,RSA,DES(56),SHA1,
0x0061,EXP1024-RC2-CBC-MD5,TLS_RSA_EXPORT1024_WITH_RC2_56_MD5,SSLv3,RSA(1024),RSA,RC2(56),MD5,export,
0x060040,DES-CBC-MD5,SSL_CK_DES_64_CBC_WITH_MD5,SSLv2,RSA,RSA,DES(56),MD5,
0x060140,DES-CBC-SHA,SSL_CK_DES_64_CBC_WITH_SHA,SSLv2,RSA,RSA,DES(56),SHA1,
0x001E,KRB5-DES-CBC-SHA,TLS_KRB5_WITH_DES_CBC_SHA,SSLv3,KRB5,KRB5,DES(56),SHA1,
0x0022,KRB5-DES-CBC-MD5,TLS_KRB5_WITH_DES_CBC_MD5,SSLv3,KRB5,KRB5,DES(56),MD5,
0xFEFE,,SSL_RSA_FIPS_WITH_DES_CBC_SHA,SSLv3,RSA,RSA,DES(56),SHA1,
0xFFE1,,SSL_RSA_FIPS_WITH_DES_CBC_SHA,SSLv3,RSA,RSA,DES(56),SHA1,
0x0065,EXP1024-DHE-DSS-RC4-SHA,TLS_DHE_DSS_EXPORT1024_WITH_RC4_56_SHA,SSLv3,DH(1024),DSS,RC4(56),SHA1,export,
0x0064,EXP1024-RC4-SHA,TLS_RSA_EXPORT1024_WITH_RC4_56_SHA,SSLv3,RSA(1024),RSA,RC4(56),SHA1,export,
0x0060,EXP1024-RC4-MD5,TLS_RSA_EXPORT1024_WITH_RC4_56_MD5,SSLv3,RSA(1024),RSA,RC4(56),MD5,export,
0x0014,EXP-EDH-RSA-DES-CBC-SHA,TLS_DHE_RSA_EXPORT_WITH_DES40_CBC_SHA,SSLv3,DH(512),RSA,DES(40),SHA1,export,
0x0011,EXP-EDH-DSS-DES-CBC-SHA,TLS_DHE_DSS_EXPORT_WITH_DES40_CBC_SHA,SSLv3,DH(512),DSS,DES(40),SHA1,export,
0x0019,EXP-ADH-DES-CBC-SHA,TLS_DH_anon_EXPORT_WITH_DES40_CBC_SHA,SSLv3,DH(512),None,DES(40),SHA1,export,
0x0008,EXP-DES-CBC-SHA,TLS_RSA_EXPORT_WITH_DES40_CBC_SHA,SSLv3,RSA(512),RSA,DES(40),SHA1,export,
0x0006,EXP-RC2-CBC-MD5,TLS_RSA_EXPORT_WITH_RC2_CBC_40_MD5,SSLv3,RSA(512),RSA,RC2(40),MD5,export,
0x040080,EXP-RC2-CBC-MD5,SSL_CK_RC2_128_CBC_EXPORT40_WITH_MD5,SSLv2,RSA(512),RSA,RC2(40),MD5,export,
0x0027,EXP-KRB5-RC2-CBC-SHA,TLS_KRB5_EXPORT_WITH_RC2_CBC_40_SHA,SSLv3,KRB5,KRB5,RC2(40),SHA1,export,
0x0026,EXP-KRB5-DES-CBC-SHA,TLS_KRB5_EXPORT_WITH_DES_CBC_40_SHA,SSLv3,KRB5,KRB5,DES(40),SHA1,export,
0x002A,EXP-KRB5-RC2-CBC-MD5,TLS_KRB5_EXPORT_WITH_RC2_CBC_40_MD5,SSLv3,KRB5,KRB5,RC2(40),MD5,export,
0x0029,EXP-KRB5-DES-CBC-MD5,TLS_KRB5_EXPORT_WITH_DES_CBC_40_MD5,SSLv3,KRB5,KRB5,DES(40),MD5,export,
0x000B,EXP-DH-DSS-DES-CBC-SHA,TLS_DH_DSS_EXPORT_WITH_DES40_CBC_SHA,SSLv3,DH/DSS,DH,DES(40),SHA1,export,
0x000E,EXP-DH-RSA-DES-CBC-SHA,TLS_DH_RSA_EXPORT_WITH_DES40_CBC_SHA,SSLv3,DH/RSA,DH,DES(40),SHA1,export,
